rating,review,split
2,best company ever worked,train
2,software engineer,train
2,technical solution professional best job microsoft,train
1,politics secrecy,train
1,employee referral,train
1,lot reporting poor management great package,train
2,great stuff,train
2,sale manager europe,train
1,bad,train
2,harsh culture,train
1,business analyst,train
2,bst company,train
2,great,train
1,program manager,train
1,poor compensation poor respect,train
2,good,train
1,software development engineer,train
2,cool,train
2,nice place work,train
2,work experience amazon,val
1,business program manager,val
1,worst case,val
2,great place work,val
1,appears first company care employee really care item shipped daily,val
2,growth phase management necessary,val
1,lot people running around lot nothing,val
2,great place work depends career stage,val
1,great product servicesworst management politics,val
1,hate microsoft suck,val
1,matrixed thought,val
2,security analyst,val
2,fantastic company work reinventing,val
2,invaluable experience transportable skill,val
2,customer service associate,val
2,google course great,val
2,developer,val
1,director,val
1,manager,val
2,ok,val
1,sweatshop,val
1,zero worklif balance,val
2,suck rumor,val
2,amazon distribution employee afe pack,val
2,used great company,val
1,marketplace manager,val
1,enterprise strategy consultant,val
1,company full people running around caring promo,val
2,depends,val
2,great work life balance,val
2,little room move get promoted advance position,val
1,apple,val
2,great place work,val
2,great company,val
1,great salary horrible company work,val
2,amazon,val
1,work want reliable job,val
2,overall great experience,val
2,associate,val
2,fast paced always exciting,val
1,bad management,val
2,ton opportunity,val
1,home customer service representative,val
2,great workplace,val
2,bad job,val
2,software engineer,val
1,deliver get fired,val
2,amazon way life,val
2,amazon fulfillment center,val
1,good perk good cv rosey seems,val
1,feel like startup,val
1,pas,val
1,one best place work,val
1,google cloud google,val
2,work home csr,val
1,financial analyst,val
2,software development engineer,val
1,rate amazon,val
1,appreciated overworked,val
2,regarding job post application engineer role microsoft hyderabad india trust worth role,val
2,sr product manager hr,val
2,google pro con,val
2,apple itunes,val
1,beware churn burn,val
2,test analyst,val
1,lost flair,val
2,transaction risk investigator,val
1,amazon,val
1,interview experience,val
2,good employer,val
2,software engineer,val
2,great place work,val
2,general opinion,val
2,expecting,val
2,awesome place work,val
2,good place resume,val
2,good call center environment,val
2,glad grateful stay,val
2,production system engineer,val
2,stower,val
2,get want anywhere else,val
1,prime shopper,val
1,good short term job,val
2,fun fast paced great work environment amazing benefit,val
2,product design engineer,val
1,pit despair,val
1,promotion raise,val
2,great place work,val
1,worse company,val
1,job career,val
1,n,val
2,incompetent management flexible hour,val
2,growth mindset,val
2,big company feel like startup,val
1,lack support leadership,val
1,warehouse associate stow,val
2,wow,val
1,politics,val
1,sw engr 2,val
1,place pure hell,val
2,pathway operation manager,val
2,great company,val
1,management issue,val
2,fast paced,val
2,senior hr manager,val
1,job responsibility encompass wide range accounting tax knowledge,val
2,best employee,val
1,get treated like pack mule advancing nearly impossible,val
1,place suck,val
1,great company time sale microsoft,val
2,amazon,val
2,time changing,val
2,great company forever,val
2,fast paced enviornment,val
2,manager,val
2,hr,val
2,sde,val
2,nice place work,val
1,senior hr manager,val
1,dodeatdog environment,val
2,brings better smarter everydday,val
1,experience depends manager,val
2,great experience getting competitive fault,val
1,feel ashamed work,val
2,successful based upon managing top software vendor retail vendor world,val
1,15 year career microsoft left 10 year ago life much better outside microsoft,val
2,program manager,val
2,great benefit nice people clean cool work environment,val
2,great workout room growth,val
2,great entry level support role,val
2,good place work,val
2,trm investigator,val
1,fulfillment associate,val
1,terrible company,val
2,fastpaced innovative,val
1,best company worst company,val
2,good workplace,val
1,consultant review enterprise service,val
1,bad senior management team,val
2,best place work good environment,val
1,aws workaholic,val
2,fastpaced environment lot learn,val
2,great experience,val
1,lack leadership doom employee,val
2,pay good actual work fun,val
2,sr tpm,val
2,still day 1,val
2,cool enough,val
1,associate,val
2,le growth opportunity salary,val
2,customer support,val
2,sale,val
2,great benefit,val
2,senior software engineer,val
2,loved working google recommend stay job long,val
1,enterprise advisor,val
2,risk investigator,val
2,good place work,val
1,toxic map team,val
2,great place work,val
1,much arrogance,val
2,smart people passionate team,val
2,project management intern,val
2,excellent place work,val
1,learn lot move,val
2,empowered make decision excited future inspired people work,val
1,like economically successful u public company,val
2,great people needy customer,val
1,beware murfreesboro furfillment center hr,val
2,amazon,val
1,microsoft outside u,val
2,mba pathway operation area manager,val
2,great place work oblivious mistake upper management,val
2,amazing workplace,val
1,ok,val
2,obvious emphasis number dollar,val
1,onsite medical represenatative,val
1,professional status,val
2,new employee,val
2,flexible company work,val
1,troubleshoot mobile device run data migration,val
1,warehouse associate dumfermline avoid,val
1,high hope cult personality,val
1,performance review amazon,val
1,permanent employment,val
1,liberal,val
2,overall great experience,val
2,fantastic place workif culture fit,val
1,one worst place work waste time,val
1,manager,val
1,planner supply demand management sdm,val
2,awesome,val
2,m,val
2,mountain view campus great,val
2,senior product manager,val
1,bad comfort get used,val
2,brilliant hard cut throat great place learn,val
1,senior program manager,val
2,many change going time,val
2,senior market research analyst,val
2,partner technical consultant,val
1,warehouse associate,val
1,computer technician,val
2,amazoncom,val
1,middle mismanagement,val
1,great place work unless woman,val
2,great place work great benefit amazing culture,val
2,great everyone,val
2,consultant,val
1,recruiting hr say work someplace else,val
1,dishonest hiring,val
1,absence infosec sr leader pay training business travel run money,val
2,amazing company,val
2,amazing place prefer running walkingstanding,val
2,great place start,val
2,worklife balance,val
2,super experience,val
2,seller support associate,val
2,best job ever,val
1,worst job ever,val
2,legal director,val
1,compliance,val
2,risk investigator,val
1,party city,val
2,picker,val
1,micromanaged,val
2,specialist,val
1,brand ambassador field sale,val
1,pay well money go far,val
2,amazing culture amazing people tremendous opportunity,val
1,sde intern,val
2,sd associate,val
1,signing life away,val
2,amazon,val
1,left terrible,val
2,good place work,val
1,employee commodity,val
1,seti,val
2,amazon sde 1 first year,val
1,great people making bad decision,val
2,superb experience,val
2,good,val
1,ok,val
1,know know,val
2,2 year service,val
2,good stepping stone enterprise world,val
2,trainer,val
2,technician,val
2,system engineering manager,val
1,job place,val
2,content reviewer,val
2,job searching,val
1,fulfilment associate,val
1,proceed caution,val
1,sde ii,val
1,lack communication positive company morale,val
1,warehouse associate,val
1,redmond centric dinosaurus,val
1,worst place ever,val
1,workaholic work environment ever worked tout work life balance get email 247,val
2,amazing experience great product fast faced high pressure rewarding,val
2,fufillment associate,val
1,senior director,val
2,reduced full time associate,val
1,mediocre best,val
2,place,val
2,great experience,val
2,inspiring working culture good career development,val
1,financial analyst intern,val
1,proceed caution,val
1,much work enough pay,val
1,hide avoid work sell soul,val
2,wonderful company,val
2,sharepoint good team,val
2,much say,val
1,full time technical specialist australia,val
1,difficult please,val
2,work life balance,val
1,ok,val
2,great company,val
2,daily work flow,val
2,busy chaotic manageable overall great company,val
1,decent pay poor workplace experience,val
1,great opportunity terrible management,val
1,coming best move ever career leaving best move ever life,val
2,awesome job,val
1,compensation based outdoing peer,val
2,marketing,val
2,maintenance technician,val
2,great benefit,val
1,hr,val
2,work hard fun make history,val
1,struggling change,val
2,kyc analyst,val
1,benefit worth scarifies,val
2,great,val
1,lack strong design culture understanding,val
1,sortation associate,val
2,device accociate,val
2,best place work india microsoft gsmo,val
2,director,val
2,microsoft changing,val
2,good opportunity home worker,val
2,survived,val
2,great staff respect personal time,val
2,athome advisor io mac,val
1,kind place,val
2,governmenet sale team lead,val
1,marketing coordinator,val
1,lot politics,val
2,google overview,val
2,great learning self development,val
2,much chaos,val
1,peace,val
1,test engineering manager1,val
1,contract permanent take three month gap loss pay,val
2,retail review,val
2,many opportunity also chaotic,val
2,software engineer,val
2,annual review,val
1,mixed bag,val
1,stock,val
1,fulfillment associate,val
1,good opportunity unless remote office,val
1,deadwood picking,val
1,finance manager,val
2,great company,val
2,awesome place work,val
1,aws greatest company worldbut,val
2,future,val
2,everyone,val
2,lucky good team,val
1,wfh case emergency many approval,val
2,retail robot,val
1,bubble,val
2,great culture great coworkers,val
2,good company watch bad manager,val
2,shift manager point view,val
1,dissapointed,val
1,sr program manager,val
1,amazon warehouse,val
2,happy overall,val
1,past experience amazon,val
1,amazon fulfillment good short time,val
2,love,val
1,hard job,val
1,hr administrator,val
2,intern,val
1,ehhh,val
1,microsoft,val
1,great company terrible company work,val
1,terrible place work,val
2,great environment learn thrive apple retail typical retail job people recognize,val
1,paid enough,val
1,good choice long term career,val
1,lost decade look continue,val
2,good place could better,val
1,work pressure,val
2,adwords analyst,val
2,hr,val
2,amazing,val
2,complex challenge,val
1,work life balance,val
1,cannot deny evidence,val
2,good place work,val
1,problem solver,val
2,amazon,val
2,ok,val
2,salary,val
1,experience heavily depends team put,val
1,good long term,val
1,duplicitous scurrilous employer crush soul drain human capital,val
2,fun project good work life balance,val
2,great place get skill discount work cool people,val
2,great place,val
2,great salary chaotic sometimes cutthroat environment good smart coworkers,val
2,specialist,val
1,warning work,val
1,software engineer,val
2,great culture great compensation asked,val
2,challenging even youre smart,val
2,amazon short,val
2,5 year straight college,val
2,great need consistency,val
1,terrible culture,val
1,brand specialist amazon,val
1,stay away,val
2,great place work,val
2,great stable employer getting better age,val
2,good place work,val
2,senior technical product manager,val
1,think twice,val
2,amazing company world,val
2,genius,val
2,good company,val
2,generally good place work find good manager lot smart people,val
2,finance manager,val
2,engineer,val
2,excellent,val
1,amazon failure staffing solution,val
1,ehhhh,val
1,warehouse,val
2,fantastic,val
1,great employee work management awful,val
1,work,val
2,getting worse netflix grows,val
1,worked sick long hour seem care,val
1,pay amazon utx2,val
1,google 2015 microsoft 2005,val
2,auditor,val
1,opened eye,val
1,go experience pay,val
1,ultimate warehouse job,val
1,premier field engineer,val
2,sale microsoft,val
1,big competition,val
1,work culture make low wage,val
2,apple great company work enjoyed time,val
1,warehouse worker,val
1,use great,val
1,amazon great career growth opportunity tolerate unique culture tough work condition,val
1,retail disparity,val
2,generally good pay benefit semiexciting project work,val
2,good place work,val
2,amazing company,val
1,b2b sale,val
1,poor management,val
2,great company work,val
2,microsoft great place work,val
1,parttime work home,val
2,great coworkers challenging environment okay management,val
2,love people work,val
2,technical advisor,val
2,trm,val
2,hard break new employee entering senior level,val
2,great company,val
2,awesome company work part time,val
1,love customer care help employee,val
1,great live redmond subpar anywhere else,val
1,passionate lacking supportive community,val
1,like heroin addiction painful experience hard walk away,val
2,best first job grad forefront ai,val
2,great technology employer work,val
2,seasonal fulfillment associate ship dock,val
2,le growth stable company,val
2,good one,val
1,poor management,val
1,hidden stack ranking,val
2,great experience,val
1,fc associate,val
1,hard time climbing latter success,val
2,sale assistant,val
2,excelent team enviroment,val
1,much work get,val
1,bad,val
1,work life good,val
2,good experience,val
1,get detail sorted,val
1,favoritism,val
1,driver,val
1,continual reorgs,val
2,good company,val
2,good want ever create tech,val
1,lie salary,val
2,excellent,val
1,cloud support engineer,val
2,great company full challenge,val
1,amazon local,val
1,would stop friend working unless really hated friend,val
1,sr stratregic sourcing manager,val
1,program manager,val
1,microsoft gtsc good college graduate looking learn bad experienced people development opportunity,val
2,great place work,val
2,best company ever worked,val
1,tech support,val
1,place full backstabbers,val
2,cloud support engineer,val
1,stay away company,val
2,good enough,val
1,pleased,val
2,great freedom develop experiment,val
1,aws fast furious,val
2,risk investigator,val
1,customer service step child,val
2,average work place,val
1,technical account manager tam,val
2,great experience well compensated,val
2,software engineer,val
2,always day 1,val
1,associate,val
2,ever changing environment,val
1,worst company ever worked,val
1,sde,val
2,really great experience,val
1,culture fear real tone deaf culture ignores voice sound like echo chamber,val
2,nice company bad career path,val
1,president,val
1,good bad,val
1,great place learn great employee culture,val
1,company,val
2,senior advisor,val
1,process assistant,val
2,sale manager,val
1,worth,val
1,packer,val
1,territory service executive,val
2,overall great place work pay would expect,val
1,ops admin,val
2,lack remote working opportunity finance professional,val
1,global security,val
2,paye wage,val
1,operation leadership internship,val
1,started fun slowly became way micromanaged,val
2,operation specialist,val
1,fulfillment associate,val
1,believe hype,val
1,overhyped atleast india,val
1,working amazon,val
1,warehouse associate,val
2,promotability,val
1,warehouse assoc rspicqa,val
1,company unwilling make muchneeded change,val
2,sde1,val
2,amazon place work,val
1,heartless company,val
1,tethered pager,val
2,enjoy job,val
1,okay,val
1,worst place work design scaled service ds team amazon bangalore,val
1,many limitation hype average salary,val
2,free membership review,val
2,apple,val
2,awesome fun place work,val
2,icqa,val
2,seasonal worker,val
1,whole lot nope,val
1,wonderful company wonderful hq people bad store people,val
1,good company,val
1,good place work day part time,val
2,still day one amazon,val
1,incredibly smart people poisoned back stabbing review system,val
1,work environment hostile fast paced compensation system designed people stay 1 year,val
2,great place work,val
2,dd,val
1,worst employer ever,val
2,good retirement,val
1,outside supervisor experience count,val
2,software,val
2,ad sale,val
2,back house specialist,val
1,terrible organization work,val
2,amazon,val
2,company good growth opportunity,val
1,worklife balance become nonexistent,val
2,great place,val
1,retail shiny product,val
1,poor experience,val
1,expert,val
1,operation,val
2,technician,val
1,stower,val
2,employee treated like customer,val
2,dev,val
2,technical specialist,val
2,good,val
2,head engineering,val
2,program manager,val
1,middle management need go,val
1,microsoft idc bangalore place best avoided,val
2,meh,val
1,fun job,val
2,software development engineer,val
2,great recruiter,val
1,received job offer received start date,val
2,changing time,val
2,nice place visit live,val
2,great company slow career except outside year,val
2,director,val
2,overall review,val
1,director mc,val
1,every one,val
1,decent wage unpleasant environment expectation,val
1,great place work,val
2,review approve every post appears site case community see something suspic,val
1,challenging work horrible culture,val
1,ok,val
2,interesting,val
2,director,val
2,great company unheard pt benefit,val
1,racisthuman resource,val
2,great company obviously,val
1,ok really like code 247,val
1,lower expectation,val
2,plentygoodnbad,val
2,major league,val
1,microsoft india global delivery idcproduct group msit,val
1,work treated like number,val
2,good company work,val
2,day one amazon loving,val
2,great place learn develop earning,val
1,extreme frugality always costeffective,val
1,good start career,val
1,peace,val
2,microsoft,val
2,specialist position,val
2,cannot work forever,val
1,seems attractive good longterm employer,val
2,microsoft awesome,val
1,work place great successful career,val
1,new york time article true,val
1,customer support,val
1,data center operation,val
2,okay,val
2,great job caveat,val
1,apple store leader program,val
1,sale,val
2,great employer smart people shortcoming big company,val
1,amazon stepping stone,val
1,work treated like number,val
1,culture changing,val
1,public perception reality different,val
2,great place workif made right stuff,val
1,least got bus pas,val
1,great company terrible manager,val
1,hire fire mentality,val
2,learning smart dedicated colleague,val
1,culture lie,val
1,great bad,val
2,business specialist,val
1,learning competitive new skill set,val
1,associate,val
2,challenging,val
2,working amazoncom amazing,val
2,good benefit,val
1,hellish,val
2,good,val
2,important interesting project mountain view,val
2,good place learn grow,val
2,store sale,val
1,great mind sucky food,val
1,fulfillment,val
2,great place work,val
2,great company right people,val
1,could much better,val
2,lack focus,val
1,associate analyst,val
1,bad manager everywhere,val
2,great people poor management appalling review process,val
1,chaos called agile,val
2,great benefit everyone,val
1,warehouse employee flex,val
2,intern,val
1,avoid look compensation,val
2,rsr pg ambassador,val
2,sortation,val
2,retail side brutal,val
1,great company work unless work manager,val
2,best employer world software engineer,val
1,utopique,val
2,great,val
2,good place work,val
1,warehouse,val
1,stay away,val
1,microsoft changed worse,val
1,experience would recommend anyone avoid care career,val
1,go amazon money forget personal life,val
2,software developer,val
2,big company lot diversity,val
1,happy,val
1,okay big company okay review,val
2,amazon,val
1,operation area manager,val
1,worked support service employee nonengineer,val
2,solid company,val
1,associate,val
2,ok,val
1,toxic retaliatory environment,val
1,warehouse employee required work bone beware tuff work,val
1,tss,val
2,genius admin,val
1,software engineer,val
2,depends,val
1,recommend company white dudebros love bureaucracy,val
1,facility tech,val
2,great culture retail experience,val
1,principal consultant,val
2,great company fall short due leadership,val
1,perk,val
1,best place career growth,val
1,treated like slave mostly 2nd3rd world manager barely speak understand english,val
1,absolute horror show,val
1,changed lot 10 year,val
1,recruitings reject,val
2,software engineer,val
1,cult bezos drink koolaid leave humanity door,val
1,area manager think long hard accept,val
1,low pay,val
1,sr solution manager,val
2,love store challenge must face everyday,val
1,great company university recruiting team horrible,val
1,okayish,val
1,good experience,val
2,best company,val
1,micro managerial middle manager,val
2,specialist,val
1,terrible management,val
1,hard work enough pay,val
1,contractor treated like 2nd class worker,val
1,warehouse associate,val
1,amazon worker,val
1,contractor,val
2,work culture,val
1,google great recruiting org much,val
2,great place work,val
2,wonderful work experience,val
2,fun fast paced environment,val
1,horrible place,val
2,overall good,val
1,senior technical program manager,val
1,decent pay inconsistent hour,val
2,great parttime job,val
2,direction heavy structure,val
1,favorable,val
2,apple amazing place work,val
1,avis,val
2,great cap,val
2,great employer,val
2,new warehouse,val
1,project manager apple,val
1,worst working experience working company long time,val
1,area manager,val
1,hard labor,val
1,tough unforgiving environment,val
1,unorganized old folk,val
2,work culture,val
1,good fit,val
2,extremely rewarding work product make million user smile,val
2,still day one,val
2,fastpaced energetic entrepreneurial challenging fun place grow,val
2,technical expert,val
1,hard land project benefit career,val
2,colleague really nice really helpful problem project,val
1,lot advancement opportunity,val
1,nothing generalized work nature always depends team matter company,val
1,cool technology top management,val
2,flexible working,val
2,better expected,val
1,fast pace innovative,val
1,real funny,val
2,working environment,val
1,catalog associate employee chennai,val
1,account executive,val
1,metric better worse,val
2,good first parttime job,val
1,worst work experience ever,val
1,great company,val
2,senior software engineer,val
2,season fulfillment associated,val
2,thankful work amazon,val
2,good company immediate manager veto power regarding career,val
2,great company ambitious people,val
1,senior sde,val
2,awesome place work,val
2,awesome environment work,val
1,lot opportunity,val
1,good others lucky,val
2,technical advisor,val
2,best company work,val
2,mea channel development manager,val
2,software engineer,val
2,microsoft,val
1,fit,val
1,exciting time,val
2,business expert,val
2,great company,val
2,great work culture,val
2,intense,val
1,wrong company seek work life balance,val
1,job amazon,val
2,good company,val
1,launch team,val
2,manager vendor management,val
1,warehouse associate,val
1,area manager,val
1,okay company work 2 year worklife balance future dba,val
1,amazing employee overstretched,val
1,associate,val
2,good company,val
2,marketing manager,val
2,great atmosphere,val
1,good place grow short term,val
1,picker,val
1,mixed bag,val
1,ftw1 dallas seems like beginning,val
2,great place start career mba,val
1,amazon local,val
2,data center security manager,val
2,good,val
1,overworkedundervalued,val
1,pushing boulder hill,val
1,cult amazon,val
1,probably worst working condition ever,val
2,sdeii,val
2,excellent place work smart people,val
2,good company work far,val
2,terrible worklife balance,val
1,silly grad amazon kid,val
2,employee get treated way customer,val
2,amazon,val
2,project manager,val
2,bad place work,val
2,great company,val
1,smart people leave work competitor,val
1,project manager,val
1,modern slavery,val
2,production,val
1,emotional rollercoaster coaster,val
2,principal research manager,val
1,company,val
2,happy day distributed office,val
2,regional operation manager,val
1,good time,val
2,fantastic,val
1,christmas season,val
1,good pay make pay,val
1,ideal place,val
2,excellent,val
1,still plagued normal retail pitfall,val
1,paying plan however received information access use,val
1,high turnover warehouse associate,val
2,amazing,val
1,good experience long term career option,val
2,apple,val
1,work environment,val
2,awesome company start long term career,val
1,run amuck management,val
2,many chief enough brave,val
2,great place work,val
1,unfair manger irvine california distribution,val
1,process assistant,val
2,busy expected much friendly ever imagined,val
2,uk side step,val
2,good experience,val
2,flexible innovative,val
1,cannot make cooperate unless know someone,val
2,great company,val
2,page editor,val
2,highly depends team,val
2,overall great place,val
1,amazon mcdonalds,val
2,depends work,val
2,head,val
2,group product manager,val
2,best place work,val
2,software engineer,val
1,transparency,val
2,picker,val
1,bad experience,val
2,investigation specialist,val
2,innovative company,val
1,extremely disappointing treatment employee,val
2,big company startup culture,val
1,biggest regret,val
2,area manager,val
2,genius,val
1,senior software engineer,val
1,bad place start career unless retail ultimate career goal,val
2,great working experience learning environment,val
1,former fulfillment associate carlisle pa,val
2,working hard fun truly making history,val
1,experience depends entirely manager,val
1,stagnent,val
2,working m,val
2,good first company,val
1,meet good manager lucky otherwise,val
1,great pay nice people horrible job,val
2,sr human resource assistant,val
1,recruiter terrible management lack empathy feedback given encouraged,val
2,good place work,val
2,working core o,val
2,review,val
1,loss prevention manager,val
2,great perk,val
1,revolving door slave,val
1,try luck,val
2,software engineer,val
1,sr program,val
1,consistently miserable job ever hadbar none work main problem,val
1,good place learn open source linux,val
1,empiezan bien pero se desinflan,val
2,specialist,val
1,limited career growth great paybenefits,val
1,software engineer 2,val
2,great fresh graduate,val
2,director,val
2,microsoft service,val
1,strict,val
2,warehouse associate,val
2,microsoft day,val
2,biggest corporate startup world,val
2,medium planner,val
2,benefitsdownsides huge company,val
1,nontech role,val
1,business manager,val
2,warehouse fulfillment,val
1,worked,val
1,trm transaction risk investigator,val
2,great company work,val
2,engineering system rd,val
2,workforce management analyst,val
2,company review,val
2,work review,val
1,stay microsoft,val
2,sde,val
1,sale manager,val
2,excellent,val
1,come learn stay long,val
1,death trap,val
1,office politics nightmare,val
2,awesome career experience,val
1,used,val
2,small business feel get lot done spend money,val
1,awful definitely place make career,val
2,cultural growth,val
2,good,val
1,blah,val
1,sde 2,val
2,product advisor,val
2,test associate,val
2,recruiter,val
1,team externally touted great culture,val
1,outbound problem solver,val
2,great place wrok,val
1,company started,val
1,changing company,val
2,extremely positive,val
1,potentially good right team,val
2,respect employee,val
2,overworked underpaid unappreciated,val
2,product manager,val
2,former picker stower,val
2,great people moving fast,val
2,great place work,val
1,dislike job strongly,val
2,amazon web service give opportunity work worldchanging technology,val
2,associate,val
2,finance,val
1,dissatisfied,val
1,eh,val
1,great pay terrible environment,val
2,brilliant company getting bit bottom heavy political,val
2,fantastic cultural experience transparent process equal opportunity employment,val
1,lack design retain talent competence functional intelligence,val
2,great place work,val
2,apple inc austin,val
1,ruined mental health,val
1,amazon web service,val
1,good place work,val
1,terrible avoid,val
1,business analyst amazon,val
1,area manager,val
2,good,val
1,business analyst,val
1,female unfriendly environment male coworkers female bosseshrs,val
1,bland mediocre,val
2,great company stack ranking must go,val
2,3 year amazon,val
2,good,val
1,microsoft global service arrogant company,val
1,greatest plaace work,val
1,sr manager,val
2,loved time apple,val
1,great salary expensive transportation,val
2,senior accountant,val
1,area manager care yoy,val
1,retailnothing,val
2,great company,val
2,good money,val
2,good culture,val
1,genius,val
1,microsoft online store support,val
2,fun place may year ago grind however still offer great career,val
1,much,val
1,work pressure,val
1,treat management like crap everything say safety associate violate manager,val
1,fraud analyst,val
2,software developer engineer,val
1,good le experienced,val
2,better anticipated,val
1,good ideology flawed scale,val
1,fulfillment associate,val
1,want happy work amazon,val
2,experience xbox live,val
2,good place work,val
2,good company many failure mostly boring work,val
1,former hr associate,val
1,used fun used cool used rewarding,val
1,warehouse operative,val
2,aws professional service cloud infrastructure architect,val
2,great place much responsibility,val
1,software development engineer,val
1,reason pay well,val
2,good company work lot opportunity top notched engineer cutting edge technology,val
2,interesting learning experience,val
2,macrumors right,val
1,great watch back,val
1,specialist,val
2,business development specialist,val
2,sde,val
2,operation manager,val
1,inside sale,val
1,packer,val
2,business manager,val
1,worst,val
1,manager selffocused manages created poor morale,val
2,fulfillment associate,val
1,good need healthcare,val
1,losing much charm,val
2,best place go refine skill set,val
1,lost way,val
2,good positive culture,val
1,dead end job,val
2,great company big school,val
2,great work place,val
2,good company,val
1,director,val
2,interesting culture little koolaidy stressful,val
2,sale executive,val
1,inhumane,val
1,innovative workplace another sad enterprise mediocre manager leader,val
2,product zone specialist,val
2,great culture people,val
2,fast paced slow react competitor,val
1,worth,val
1,superviseur,val
1,icqa,val
2,great company,val
1,would suggest friend work amazon,val
2,sr sale analyst,val
1,terrible place work put hospital fired,val
2,great far could better,val
1,consultant,val
1,average experience,val
2,great place work,val
1,m review,val
2,marketing,val
1,okay,val
1,good pay,val
1,area manager,val
1,low design competence high ego,val
1,operation manager,val
1,drink koolaid,val
2,awesome,val
1,meet smart people learn lot expect work best humanity,val
1,corporate hunger game,val
2,good,val
2,high volume call center,val
2,apple inc review,val
1,bad experience,test
2,csa,test
1,financial analyst,test
1,place work,test
1,employment,test
2,amazon,test
2,great company success,test
1,io app review,test
2,operation supervisor,test
2,fast paced exhilarating environment,test
2,cool,test
2,good stuff great bad worrying,test
2,good,test
2,good company work,test
1,field sale role,test
1,worst company work,test
2,software development engineer,test
2,excellent,test
1,amazon disillusioned lost real world sale retail,test
2,plenty opportunity growth learning know find,test
1,amazon warehouse,test
2,senior technical solution specialist,test
2,mostly good improving,test
2,aws,test
1,apple online store,test
1,engineer,test
2,genius,test
1,cannot wait contract expires,test
1,egyptian bother applying inside sale mea diversity,test
1,happy working excellent manager probably would quit work someone else,test
2,amazon fullfillment center,test
1,opsarea mananger,test
1,great learning experience lower level frustratingly demeaning move,test
2,working marketing analytics lead last 19 month,test
1,stay away microsoft gone one best company work one worst 6 short year,test
1,business sale specialist,test
1,learning experience cost life health money,test
2,part tomorrow invovation work hard fun make history,test
1,software engineer,test
1,run,test
1,great fun awful management,test
2,great company,test
2,inspiring great work environment,test
1,bad team,test
2,great place learn work hard make money,test
2,great temp job student,test
2,great place learn grow,test
1,amazing pace,test
2,digital specialist,test
1,work life balance unrealistic expectation,test
1,cracked,test
2,associate,test
1,good company tough environment potential,test
1,great horrible worked corporate 5 yr,test
2,area manager amazon,test
1,lovehate,test
2,love working company,test
1,growing fast thing slipping crack,test
2,great company work,test
1,overwhelming,test
1,sale director manager individual seller technical seller,test
2,amazing amazing amazing,test
2,better place grow,test
1,great pay,test
1,competitive compesation different salary man woman,test
2,proud work,test
1,apple reiew,test
1,fte experience review,test
1,good luck,test
1,gm,test
1,overtime overtime overtime,test
1,25do bother last,test
2,great,test
1,join non tech division amazon india,test
2,great place internship absolutely lifechanging experiencing community everyone passionate,test
2,seasonal sortation,test
2,amazing,test
2,field sale,test
2,high performance high pressure environment,test
1,area manager l4,test
1,experience good,test
1,packer,test
1,senior manager,test
2,market leading mature company mature company pro con,test
1,employee level 4,test
1,global sourcing manager,test
1,internal quality control,test
1,pathway operation joke,test
1,great place start,test
1,evil organization run lie,test
2,ultimate place work cut,test
2,great scope,test
2,great company,test
2,overall satisfying experience,test
2,expert,test
2,amazon nutshell,test
2,great place work,test
2,cushy job uninspired culture,test
1,worst company ever employee standpoint,test
2,great engineer much nonengineers,test
2,good,test
1,package handler,test
1,development engineer ii,test
1,aha applecare senior advisor,test
1,software engineer,test
1,churn burn,test
1,great place work surpassingly unorganised,test
1,picker,test
1,alot favortism amazon leadership set success,test
2,work ummm,test
1,amazon chennai sde1 poor work life balance poor management,test
1,retail job,test
1,business mantra get pressurecooked work le salary,test
2,decent,test
2,open office breed introvert,test
2,ww marketing operation,test
2,creative,test
2,tough learning environment,test
1,csa,test
1,fun first year,test
1,director,test
1,constantly shifting priority poorly trained management huge turnover,test
2,aos sale,test
1,work,test
2,good environment physically demanding,test
1,transaction risk investigator,test
1,prime,test
2,great career growth come personal trade offs,test
2,good place short stay work,test
2,aws learn learn learn,test
2,bad sometimes great place work,test
2,co worker,test
2,amazing workplace excellent environment,test
2,long hour,test
2,great set,test
1,dont work amazon,test
2,entrepreneurial peculiar transparent,test
1,even bother skip job,test
2,overall,test
1,number,test
1,inside sale germany,test
1,employee part time,test
2,intern,test
1,worst place,test
1,human resource business partner,test
1,highstress job middling pay,test
2,great company,test
2,software development engineer,test
1,pa supervisor,test
1,1993 called want cokecovered pager back,test
1,non stop,test
2,hand best company work,test
1,area manager,test
2,love,test
1,fulfilling,test
1,objective opinion,test
1,mentally abused,test
2,love,test
1,director,test
2,cloud support engineer,test
1,warehouse associate,test
2,great company great company world adwords,test
2,facebook great company work,test
1,sort associate avoid level 1 employment amazon,test
1,stay away itunes,test
2,satisfied,test
1,good pay boring work,test
1,courier,test
1,picker,test
2,microsoft well,test
2,working apple,test
2,working microsoft extremely satisfying many level nothing last forever,test
1,road hell paved good intention,test
1,specialist london,test
2,best fast pace environment,test
2,librarian rox,test
2,engineer,test
2,challenging work environment reporting manager pressure,test
1,great company would work ever left,test
1,almost much politics navigate washington dc,test
2,consultant microsoft india hyderabad,test
1,good money bad atmosphere,test
1,america legal version sweatshop,test
2,amazon full talented people,test
2,fun forgiving challenging,test
2,best place work,test
2,genius,test
2,high impact highly hierarchical,test
1,software engineer,test
2,cloud support associate,test
2,senior device associate,test
