rating,review,split
1,super exprience certes,train
1,great tool communication,train
2,exciting time,train
2,ghro associate,train
1,low hanging fruit,train
2,amazing place dedicated people,train
1,good environment work overall,train
2,great company,train
2,ambassador,train
1,2 yr apple waste time hire temp agency growth become perminate,train
1,nice filler job,train
1,manager,train
2,good place work,train
2,amazing challenge,train
1,worst company work,train
2,job review,train
1,engineer,train
1,warehouse associate,train
1,sr digital marketing manager,train
1,used,train
2,google great becoming corporate,train
1,desperate time,train
2,great place work wlb need worked,train
2,guter arbeitgeber,train
1,watch agressive micromanagers,train
1,worth pursuing,train
2,great company challenge status quo,train
1,okay job,train
2,software development engineer test ii,train
1,know best day gasp,train
1,unpleasant company culture,train
2,surprisingly pleasant experience,train
2,software designer,train
1,senior human resource assistant,train
2,great environment good people,train
2,good,train
2,solid company lot opportunity,train
2,data specialist,train
2,great perk great pay,train
2,security engineer,train
2,aws learn learn learn,train
2,intern,train
2,warehouse worker icqa,train
2,msit,train
2,work home,train
1,amazon eat soul,train
1,tier 1 stow,train
2,friendly,train
1,great company retail everyone,train
1,good great product humility,train
2,senior project manager,train
2,awesome company,train
2,good company,train
1,politics galore,train
2,specialist,train
2,program manager,train
1,sale assistant,train
1,nonstimulating inbetween job,train
2,field sale representative,train
1,run away,train
2,awesome company,train
1,google,train
1,intern,train
2,good place work,train
2,prime fullfillment associate,train
2,good company grow,train
2,overall great place work,train
2,good,train
1,suck,train
2,used great,train
1,creative,train
2,highly depends team,train
2,wireless engineer,train
1,receiving stowing,train
2,good place work,train
1,need experience,train
2,sdet,train
2,challenging favoritism great learning opportunity,train
2,good company undergoing lot change,train
1,business specialist,train
1,account manager,train
1,instructional designer,train
1,laborer,train
1,somewhat great job,train
2,fulfillment,train
2,much politics,train
2,attorney,train
1,investigation specialist,train
1,short term experience,train
2,leading company industry,train
2,incredible company great place grow,train
2,team lead,train
2,software development engineer,train
1,blood factory high pressure intensive workload,train
1,senior hra,train
1,great work bad management,train
2,technical account manager,train
2,lovely experience newbie great place work companythat fight employee,train
2,chief staff,train
1,hr nowhere found,train
1,software development engineer,train
1,amazon review,train
1,bogus,train
1,amazon great company customer much happen work,train
2,great people questionable tactic,train
1,scary non family oriented environment,train
2,prime associate,train
1,get lost company heavily performance monitored,train
2,customer service associate,train
1,asm assistant manager operation,train
2,life awesome,train
2,best place work management level,train
2,generally good need good leadership training,train
2,data associate speech language annotator,train
1,allabsorbing environment,train
2,great company work overall,train
2,mac genius,train
2,technical program manager,train
2,experience amazon,train
2,good place work,train
2,awesome company,train
2,good,train
2,good place work,train
2,g review,train
2,good place settle,train
1,technical advisor,train
1,big,train
1,retail name,train
2,retail,train
2,great place work,train
2,hard work lot hour,train
2,customer support associate,train
2,senior database engineer,train
2,amazon work autonomously success,train
2,working amazon safety department,train
2,prepare sweat,train
2,director ao,train
1,microsoft longer attractive engineer used,train
1,area manager,train
1,warehouse,train
1,changed better,train
1,hard work,train
1,customer service associate,train
1,dirty smelly noisy repeat zombie work plenty,train
1,company huge focus customer little priority employee,train
1,busy,train
1,insular culture see ya,train
2,nice experience,train
1,amazon fulfilment associate,train
1,order picker tugger,train
1,need improvement,train
1,moyen,train
2,worth good manager,train
2,principal manager,train
1,violator labor law deceptive hr shady management dishonest,train
2,amazon review,train
1,corporate,train
1,software development engineer,train
1,worst job ever,train
1,microsoft,train
2,management trainee,train
2,hardware engineer,train
2,specialist,train
2,lot opportunity progress career,train
2,amazing experience,train
1,ugh,train
1,work hard rewarded,train
1,overall,train
2,stacking,train
2,order picker,train
1,worth,train
2,working microsoft extremely satisfying many level nothing last forever,train
1,sdet,train
1,need boring soulless job raise family,train
1,worst company ever worked,train
2,great company difficult transfer,train
1,gb engineer,train
1,bad place need work life balance,train
2,great company,train
2,seller support,train
1,work,train
2,software engineer,train
1,mix business retail,train
2,love google,train
2,excellent place best job universe,train
1,awfulrunaway,train
1,terribly disappointing experience,train
2,store leader,train
2,worked fulfillment associate packer,train
1,paid peanut 80 hour week,train
2,highly recommended operation leader,train
1,worst supervisor ever,train
1,detractor,train
2,strong business,train
1,working sdet manager leading test effort mobility data life cycle data ware house survey system,train
2,hard work valuable,train
2,great company work,train
1,noone appreciated ever,train
2,support engineer,train
2,lot opportunity learn work,train
1,fun worth first year two goodbye,train
1,stressful unpleasant,train
2,great company work,train
1,experience,train
2,data tech,train
2,one best place learn implement enjoy stack ranking manager competition monopoly killed,train
1,great brand,train
1,technical writer,train
2,le ideal,train
1,going downhill,train
1,meh definitely get money worth,train
2,sr support engineer,train
1,review,train
2,first review,train
2,stress stress stress,train
2,retail review,train
2,good place work,train
1,awful,train
1,invest employee,train
1,average experience,train
1,firm hand person matter,train
1,looking forward,train
2,job searching,train
2,blue shirt,train
2,doubleedged sword,train
1,glad,train
1,account executive,train
1,culture,train
2,great,train
2,senior software engineer,train
1,applecare call center athome agent review,train
2,fullfillment center associate,train
1,software engineer,train
1,stunted career growth,train
2,communication failure hurt efficiency morale,train
1,qa engineer,train
2,microsoft,train
1,top manage ment,train
1,ok,train
2,software development engineer test,train
1,microsoft review,train
2,good company still finding foot,train
1,genius birmingham apple retail store,train
2,pay good fte worklife balance terrible depending team,train
2,great company,train
2,amazonso far good,train
1,draining demoralizing frustrating job,train
1,gtsc,train
1,management come retail,train
2,csa job,train
1,great start terrible end,train
1,apple overview,train
1,retail,train
2,amazon web service fulfilling career,train
1,glorious empire path decline,train
2,product advisorsales,train
1,sdeii,train
1,area manager ii,train
1,process associate,train
1,warehouse associate,train
2,account coordinator,train
1,good benefit stressful,train
1,learned lot however rating system toxic reward bad behavior,train
2,harder initially slowly became easier,train
2,review working msft 10 year,train
1,would expect sillicon valley,train
2,incredible culture,train
2,amazing amazon experience,train
1,dangling carrot,train
2,keep learning,train
2,order picker,train
2,awesome culture,train
1,data analyst,train
1,worst place world work,train
1,good benefit negative work enviorment,train
2,best company work,train
1,senior advisor,train
1,join wrong team,train
1,wish better,train
1,marketing manager,train
2,great place work,train
2,sky limit,train
2,good place learn management skill,train
2,good company,train
2,one best place work,train
1,work life balance always work guy,train
1,worst company ever worked,train
2,guter arbeitgeber,train
1,indian mangement ruined gtsc,train
2,work hard blast,train
1,worst ever,train
1,rate without reason,train
2,great experience team portfolio,train
1,designer,train
2,good brand place loosing value co bad manager,train
1,amazon great career terrible health,train
2,technician,train
1,extremely easy job seriously nobody mess,train
2,terrific place work learn,train
1,outbound distribution,train
1,senior manager,train
2,praktikum bei amazonde,train
2,review,train
1,discriminationthey rarely hire college student,train
1,long hour,train
1,beware amazon trap,train
1,whole food shopper,train
2,aha currently employed,train
1,shocking experience,train
2,specialist,train
2,microsoft great place work great benefit advancement opportunity,train
1,physical demanding picker,train
1,join,train
2,senior account manager,train
2,software engineer test,train
1,shipping clerk,train
2,pit crew race car,train
2,regulatory consultant,train
2,training development culture unbeatable,train
2,sortation associate,train
1,company without soul,train
2,extremely open fast moving company,train
2,best place work best perk,train
2,software engineer,train
2,best company work,train
1,retail rep,train
2,potential great,train
1,corporate counsel,train
1,good somedays others hell,train
1,aws customer support site dfw11 suck,train
1,picker,train
2,best place work india microsoft gsmo,train
1,associate fulfillment center,train
1,stressful pay good,train
1,ok job constant grinding lot demand,train
2,overall love,train
2,new fulfillment center come misstep,train
1,aws look good outside rotten core,train
1,bad good,train
1,project manager,train
2,excellent culture intelligent coworkers improving direction,train
1,operation,train
1,worst world ft employee amazon yet run life minute detail,train
2,great company,train
2,best retail job,train
2,challenging,train
2,found people,train
1,amazon bwi2,train
1,warehouse associate,train
1,amazon walmart tech world,train
1,cool technology company treat employee poorly,train
1,amazoning,train
1,conversion,train
2,retail sale manager,train
2,good place work,train
1,amazon prime associate,train
1,disappointing senior management leadership,train
2,amazing company,train
1,senior engineer,train
1,associate,train
1,burn people fast,train
1,cool experience,train
2,good company start career people interested technical role,train
1,understand customer,train
2,like working m,train
1,unbiased amazon fulfillment center review,train
1,swamped legacy hack,train
1,worth stress,train
2,best place work,train
1,icqa associate,train
2,associate,train
2,m sde,train
1,disorganized understaffed politics product hardware division,train
1,deciding work amazon huge mistake hr amazon fulfillment center hr,train
1,slippery manager,train
2,love,train
1,world worst culture,train
2,business analytics,train
2,project manager india operation,train
2,pm,train
2,golden shackle,train
2,great placefun free,train
2,amazing culture one best place chance work,train
1,aws talent acquisition,train
2,dev,train
2,great culture people,train
1,worked 10 year became different place recent year worse,train
2,software engineer,train
2,really nice company work,train
2,goog ggggoogood,train
2,manager product software test,train
1,losing great people,train
1,suitable enjoy mindless deadend job,train
1,utopia work,train
2,page editor,train
2,facility cordinator,train
2,warehouse associate,train
2,assocaite,train
1,good bad,train
2,customer service rep position,train
1,good people good product overall negative environment,train
2,amazon employee,train
1,device associate,train
2,great 16 year awful one,train
1,work life balance allthe thing matter meet schedule,train
2,icqa associate,train
1,warehouse associate,train
2,warehouse associate,train
1,world least employeecentric company,train
1,horrible place work,train
1,warehouse associate,train
1,sdet,train
2,working amazon,train
1,say tin,train
1,job last resort,train
1,employee feedback,train
1,former csa,train
1,microsoft job people network,train
1,sde,train
2,great company,train
1,clear transformation succeed,train
2,amazing company work,train
1,look great outside timepass inside,train
1,gsx,train
2,apple life,train
2,great company,train
2,love,train
1,software hardware developer job perspective,train
2,aha,train
2,apple business specialist,train
1,work homesucks,train
2,amazon,train
1,area manager,train
1,prepared,train
1,stower,train
2,fantastic company,train
1,join recruiting team rest company pretty good,train
1,fine fickle,train
1,fulfillment associate,train
2,team manager,train
1,great experience terrible leadership,train
1,run cover,train
2,good company full smart people amazing opportunity,train
2,great company right person long way go leadership,train
1,old fashioned corporate culture men,train
2,sale,train
2,amazing company,train
2,practice manager,train
1,waste time,train
1,incrowd door,train
1,apply nothing else,train
1,glad amazon customer,train
1,poor experience,train
1,good,train
2,great people culture,train
1,ultimately worth,train
2,amazon,train
2,one word,train
2,great innovation great fun,train
2,amazing place work fast paced competitive,train
2,manager,train
1,good pay long hour,train
2,depends,train
1,high expectation flopped,train
1,ist toxic,train
1,process assistant,train
1,seasoned fte,train
2,started rebel seeking change world bottom line driven,train
1,stower amazon,train
2,apple store leadership program associate,train
1,hard worker punished rewarded,train
1,dda3 bad,train
2,sde,train
1,sweatshop depressing monoculture worth good tech though,train
2,good place work,train
1,bien pour un tudiant,train
2,overall great company,train
2,tech great sale management confused,train
1,senior hr assistant,train
2,ideal like intense fastpaced,train
1,technical advisor,train
1,ok,train
1,engineer role,train
2,extremely political point severely hampering business potential,train
2,learn much fun,train
1,avoid emeia dfa europe finance,train
1,please avoid,train
1,heavily focused sale team,train
2,demanding surrounded fellow employee focused mission cx,train
1,great place youngster start career many avenue growth,train
2,good company,train
2,left awesome friend let management,train
1,depression,train
2,worked hard,train
1,suck work bad working environment,train
1,unorganized fair,train
2,much chaos,train
1,leadership,train
2,earth,train
2,best company ever worked,train
1,great place worked,train
2,satisfied,train
1,good company horrible middle management,train
2,manager,train
2,microsoft premier support,train
2,exciting caring company work getting burned lack weekend time,train
2,amazing environment coworkers management,train
2,great company,train
1,black need apply,train
1,new employee,train
2,innovative company better place work,train
1,working amazon,train
2,another retail job great networking opportunity,train
2,support engineer,train
2,inventory specialist,train
1,microsoft walking worse since inside m people response leader product,train
1,work,train
2,great place start,train
2,amazing,train
1,horrible company terrible hr,train
2,marketing,train
2,good job,train
1,tough place work,train
2,obvious pro con real,train
2,great experience,train
1,amazing coworkers horrible managment,train
2,intern,train
1,amazing learning experience tough culture crack,train
2,manager vendor management,train
1,political climate performance system inhibits innovation,train
1,amazon associate outbound pack problem solve,train
2,senior product manager,train
2,bad though could better,train
1,brilliant,train
1,churn burn,train
1,lot great promise,train
2,organized chaos sale environment paniced stressed managementwith good benefit,train
2,great company work,train
2,msft operation,train
1,mechanical engineer surface,train
2,great place work people like focus customer build thing innovate,train
1,warehouse associate,train
2,good great,train
1,favouritism majority play,train
2,strategist,train
1,fulfillment,train
2,good,train
1,manifest clerk generated bols monitored work flow via computer system ensured timely release trailer,train
1,kindle specialist t2,train
1,average,train
2,dealing ambiguity,train
2,director marketing strategy apac service,train
2,tech recruiter,train
2,great place succeed,train
1,apple genius review,train
1,career limiting move join microsoft india gtsc,train
1,terrible work experience,train
1,division msft better others bad management performance review system universal pain,train
1,station manager,train
1,mediocrity driven maniacal uncontrolled pace,train
1,making sure work get done properly,train
1,work,train
1,software development engineer,train
2,risk investigation escalation head,train
2,great culture,train
1,worst want hr,train
1,look good outside,train
1,warehouse associate,train
2,macrumors right,train
2,consumer product advisor good job career,train
2,fantastic,train
1,facebook engineer,train
1,software developer,train
1,firsthand decline great place work,train
1,quietly crunching,train
2,creative,train
2,okay overall,train
2,nirvana,train
2,company care employee,train
2,great place work,train
1,avoid kindle organization,train
1,ambaasador,train
2,microsoft,train
2,awesome company work,train
1,supervisor,train
1,ambassador,train
1,analyst,train
2,one best experience,train
1,warhouse,train
2,fulfillment associate,train
2,good place work,train
2,poor management experience,train
2,fantastic company work,train
2,opportunity stability fun,train
1,longer great company work,train
1,worklife balance,train
1,work circumstance,train
2,cvg1 amazon outbound,train
2,sale client partner,train
2,sure put,train
1,trade life good,train
2,awesome place work huge impact lot fun ton learn,train
1,corporate victim,train
2,good bad,train
1,area manager,train
2,enjoyable,train
1,sale excellence manager,train
2,great company work,train
1,couple year ago amazon different approach towards employee working amazon really great,train
1,would recommend,train
1,great company terrible manager,train
2,senior bi manager,train
2,amazon financial analyst intern,train
1,cracked,train
1,amazon amazon,train
2,genius,train
1,warehouse associate,train
1,true work hard play hard,train
1,process assistant,train
1,fine overall,train
1,training training,train
1,poor company vendor rapport marcom,train
1,great company inexperienced management,train
1,stower,train
2,awesome,train
2,three year working apple showed countless way technology empower people business,train
2,sr program manger,train
1,fulfillment associate haslet tx,train
2,home advisor,train
1,meh,train
2,prepared work hard,train
2,great company,train
1,hill,train
1,worst,train
2,great benefit,train
1,amazon,train
2,top company top people,train
1,level 66,train
1,amazing problem contractor,train
2,great company work,train
2,solution sale specialist,train
2,great place work,train
1,uneven experience,train
1,worst best,train
2,job,train
1,would expected,train
2,good,train
1,pebble inside jewel box,train
2,amazing atmosphere,train
2,quite nice depending location,train
1,investigation specialist,train
1,work,train
2,ok,train
1,stower,train
1,thought,train
2,good learning experience retail schedule terrible,train
2,great company work,train
2,athome advisor,train
1,awful,train
1,good place work,train
2,great place work,train
2,microsoft whole great company work,train
2,great potential long term employment management need communicate effectively amongst,train
2,warehouse associate,train
2,great place tough,train
1,gainful employment painful experience,train
2,part google created equal,train
2,apple give abundance resource take away experience entirely,train
2,recruiting lead,train
2,aligning company culture key success,train
2,tax director,train
2,pd engineering apple,train
1,read new york time article,train
1,used,train
1,difficult everyone,train
2,software engineer intern,train
1,good company work learn,train
1,good want easy going job good salary,train
1,prepared feel like number,train
1,current amazon employee,train
1,toxic unfair environment,train
2,meh,train
1,racist,train
1,work environment,train
1,manager investigation,train
2,good job,train
1,aha home advisor,train
2,analytics manager,train
2,great opportunity,train
2,bad place work,train
2,depend manager group,train
1,worst employer america,train
1,get work awesome product,train
2,exciting place young professional build career,train
1,senior management terrible show respect developer,train
2,many box,train
1,good place work good manager otherwise hard,train
2,good place work,train
2,amazon peculiar place,train
1,poor worklife balance,train
1,good benefit last,train
2,overall good company,train
2,satisfied,train
1,analyst,train
1,good place start career bad place normal working life,train
2,home apple care advisor,train
1,amazon best compamy work,train
2,amazing job,train
1,payed deliver,train
1,good,train
2,exciting,train
2,perfectly suit,train
2,microsoft changing,train
2,ambassador,train
2,great first job,train
2,excellent benefit,train
2,great,train
2,managing amazon,train
2,amazon,train
1,sde,train
2,good company start,train
2,lot work great project,train
1,avoid finance role,train
1,meh experience,train
2,ton opportunity growing redtape,train
1,work c great company,train
2,good place start,train
1,worst place worked 7 employer total,train
1,customer first employee fifth,train
1,brand name nothing else,train
2,associate position general warehouse worker transitional job,train
2,fast paced challenging impact,train
2,amazing everyone make,train
1,poor quality manager untrained lacking mature leadership make excuse failure,train
2,awesome,train
1,lof learning great place new college hire management enforces hierarchical structure,train
2,software engineer,train
1,work,train
2,great experience,train
2,good company work,train
1,senior program manager,train
2,der chef bestimmt,train
1,suffocating culture,train
2,technical service advisor,train
2,great place work,train
1,everything controlled,train
1,think,train
1,mobile qa engineer,train
1,fun frustrating time,train
2,apple,train
2,depends luck,train
1,working amazon,train
2,enterprise architect,train
2,current,train
1,okay guess,train
1,bad boss really screw spirit,train
1,fun go die,train
2,good interesting great work,train
1,great insurance decent pay shortterm job,train
1,audio designer microsoft,train
2,pretty ok,train
1,software development engineer,train
2,great place work,train
2,lot walking,train
1,second class,train
2,great,train
1,work life balance,train
1,nice company low pay,train
2,tier 1,train
2,great workplace,train
1,great place learn horrible place politics,train
2,operation manager,train
2,great place start,train
1,great company,train
1,awful,train
1,senior sde,train
1,warehouse operative,train
2,great company,train
2,great place work,train
2,customer service associate,train
1,decent work culture decent pay,train
1,seller support associate,train
1,inbound stow,train
1,toxic manager highly politically charged environment injurious health,train
2,great company everyone,train
2,great fresh graduate,train
1,retail review,train
1,glory past,train
2,account manager,train
1,review,train
1,stay current companyjust stay away,train
1,talented people,train
2,still day 1 amazon,train
2,good experience pricei,train
1,area manager,train
2,amazing working place,train
2,specialist,train
2,great opportunity,train
2,best company work,train
1,customer relation advisor,train
2,transaction risk investigator,train
1,management clue,train
2,microsoft right track successful company cloud world,train
1,proper recognization efficient employee,train
1,amazon fulfilment center,train
1,everyone,train
2,specialist,train
2,specialist,train
1,fulfillment associate,train
1,work life balance,train
2,product zone specialist,train
2,superb experience,train
1,glossiest deadend job ever,train
2,job review,train
2,great company work,train
1,stifling toxic political,train
1,microsoft review,train
2,great company still room improvement,train
2,great place work,train
1,background check,train
1,sap consultant,train
1,better place work unless enjoy irate customer get totally upset minor thing,train
2,microsoft,train
2,work place,train
1,home base service agent,train
2,stay like may never leave,train
2,amazing con like anywhere else,train
2,awesome working environment,train
2,shabby,train
1,technical account management,train
2,review,train
2,premium support,train
1,microsoft retail favoritism finest hypocritical,train
1,hard work great insurance inconsistency,train
1,punitive,train
2,receotiinist,train
2,process assistant supervisor,train
2,great place work people friendly,train
2,excellent employer,train
2,great working experience amazoncom,train
1,good salary high stress amazon burn employee fast,train
2,good,train
2,area manger,train
2,family oriented,train
2,software engineer,train
2,hardworking worth benefit,train
1,software development engineer,train
2,initially exciting mundane,train
2,depends team,train
2,labourer,train
2,microsoft,train
1,genius administrator,train
2,amazon fulfillment associate,train
2,good place work,train
2,microsoft fort lauderdale,train
2,able earn good paycheck fulltime hour 4 day week,train
1,chaotic,train
2,great,train
2,csa,train
2,software engineer,train
1,omr,train
2,librarian rox,train
2,studio operation associate,train
1,modern day sweatshop,train
2,sale specialist,train
1,sr software engineer,train
1,frustrating best,train
2,senior engagement manager,train
2,great leadership tough worklife balance,train
1,bad treatment temp vendor,train
2,good company great benefit,train
1,culture fear political,train
1,working amazon 2 year,train
2,awesome place,train
2,sde ii,train
2,good company starr,train
1,job,train
1,supposed growth opportunity really exist,train
2,software development engineer test ii,train
2,awesome place,train
2,good place work great benefit,train
2,working,train
2,manager,train
1,cut corner none left cut,train
1,plenty rote unexciting work twenty year old codebases,train
2,fulfilled felt professionally year,train
2,relocation package,train
1,treated like damaged good injured definitely would work,train
1,great company coworkers horrible management,train
1,google incapable indian management,train
1,amazoncom,train
1,bad,train
1,hr joke,train
1,bad manager,train
2,everyone,train
2,flexible job benefit,train
1,financial safety exchange strange backroom politics unrealistic senior expectation tiny bonus,train
2,smart people strong focus longterm customer limited attention paid employee satisfaction,train
1,amazon web service,train
2,good company work circumstance make tired,train
1,bleh,train
2,software engineer,train
1,software development engineer,train
1,add mutual respect diversity,train
2,good,train
2,good learning environment,train
1,avoid enterprise group,train
1,exploitative mean spirited,train
1,bringing worst tech culture call center,train
1,terrible wish human robot,train
2,challenging often rewarding always worth,train
2,microsoft provides opportunity work large global project dynamic industry,train
1,probably avoid,train
2,intern,train
2,great company,train
1,amazon area manager review,train
1,good think,train
1,get 2 year lot learn expense personal life,train
1,good start newly graduated people horrible prior experience,train
1,nicht jeder haelt e bei amazon au,train
1,treat like garbage,train
1,finejust try help others,train
2,great,train
2,great place learn,train
2,best company,train
2,thing seen amazon,train
1,seriously,train
2,awesome place work,train
1,inventory clerk,train
2,company one company,train
1,profit people,train
2,opportunity miss given,train
1,trade soul learn lot,train
2,great place work,train
1,processoriented insecure superior,train
2,good job student,train
2,amazon sde,train
1,long hour mindless jointstraining work,train
1,packer,train
1,amazon restaurant,train
2,best employer ever,train
2,apple retail university 101,train
2,great company work many opportunity,train
2,microsoft review,train
2,great people needy customer,train
1,experience microsoft,train
1,investigator specialist chinese language,train
2,great place work,train
1,software development engineer,train
2,great job,train
2,deep tecnology expertise shallow marketing,train
1,apple,train
1,lack care makeup insincerity,train
2,meh,train
2,mixed bag depending value,train
1,fulfillment associate,train
2,analyst view,train
1,apple,train
2,review apple store boylston street,train
2,pm,train
2,great people great mind great product,train
2,place still better place learn ton,train
1,human resource,train
1,amazon stay away,train
1,extremely poorly organized,train
2,great benefit perk slow career growth,train
2,great company upward trajectory,train
2,communication,train
1,cn area,train
2,mediocre environment good compensation,train
2,amazing experience work life balance,train
2,nice company work,train
2,balance many way,train
1,fun people want implant ideasvery structured creative problem solving,train
2,internal hire area manager l4,train
2,amazon fulfillment,train
2,sde1,train
2,seller support,train
2,sdet ii,train
1,frenchenglish driver support,train
2,software engineer,train
2,senior advisor,train
1,software development engineer ii,train
2,great company smart team,train
2,stressful manageable good manager key,train
2,patience,train
1,order support administrator,train
2,good compensation demanding,train
2,innovative cool,train
1,trap people think could advance,train
2,great employer position,train
2,evolving company,train
1,glass door house card,train
2,good personnel management good environment great perk limited ability impact company,train
2,principal research manager,train
1,review,train
2,program manager ii,train
1,dissatisfied,train
2,amenity amazing work really hard,train
1,microsoft retail product advisor,train
1,worth paygreat benefit,train
1,bait switchno human resource contact,train
1,largest online retailer,train
1,mart suck employer,train
2,great company lot opportunity,train
2,amazon,train
1,happy,train
1,good good would belive,train
2,never two day,train
2,good placenice environment,train
1,dreadful uninspiring,train
1,internship,train
2,life amazon,train
1,meh,train
2,software engineer,train
1,let fool retail,train
1,game throne,train
2,high tech,train
1,worth pay,train
1,human resource,train
1,call center meat grinder,train
1,please read,train
2,loved,train
1,good start career great brand name happen next different story never know,train
2,software engineer intern,train
2,great place work,train
1,worst company join,train
1,yyz4 recommend anyone work 6pm 430,train
1,good place seasoned professional,train
1,work,train
1,decent pay poor management,train
2,engineer,train
2,great place work,train
1,give 2 star,train
1,need new life,train
2,intense dysfunctional yet satisfying,train
1,fascilites technician,train
2,good place work,train
1,censorship conservative,train
1,marcom operation managerment,train
1,great company retail suck,train
2,best place work,train
1,good place try,train
1,really great initially thing gone way downhill past year company grown,train
1,customer service,train
2,simple job great benefit,train
2,high performance high pressure environment,train
2,good situation,train
1,senior project manager,train
1,senior analyst,train
1,poor leadership big company resulting overlapping work,train
2,invaluable experience transportable skill,train
1,seg,train
2,ok,train
1,disposable,train
2,nice company,train
2,phenomenal,train
1,associate,train
1,fulfilment associate,train
1,currently rsr dept separate inventory special order need go immediately,train
2,amazing,train
2,manager,train
1,drink koolaid forget,train
2,good job,train
1,amazon management,train
1,bad pay great benefit,train
2,business expert,train
2,capture manager south america,train
1,good place work need job pay well,train
1,heirarchy position show,train
2,good,train
2,ship dock,train
1,get foot insert,train
1,developer,train
2,sde ii,train
1,slavelabor,train
2,flexible innovative,train
1,good intention people although disorganized aws,train
1,marketing,train
2,worth experience alone,train
1,problem solver,train
2,great culture new ceo making difference,train
1,micromanagement extreme,train
1,tier 3,train
2,specialist position,train
2,sale,train
1,terrible work life balance poor reward zero stock zero bonus exceedsstrong rating,train
2,amazon,train
1,fair lot opportunity learn opportunity work interesting project,train
2,transition,train
2,amazing company,train
2,place perfect love full stop,train
1,poor worklife balance,train
1,ux designer,train
1,big company,train
1,work,train
2,stable boring,train
2,developer,train
2,apple itunes,train
2,tpm,train
1,amazon great,train
2,home advisor excellent job,train
1,retail,train
1,bad management,train
1,churn burn,train
1,good company work pro school,train
2,smartest people know get stuff done without politics,train
1,learn great skill somewhere stay long term,train
2,great workplace,train
1,okay job,train
2,yearly appraisal hike le,train
1,lack transparency,train
2,good company,train
1,new slavery,train
1,mehr schein al sein,train
1,work microsoft,train
1,senior advisor,train
1,netflix production review,train
1,horrible,train
2,good longer,train
2,business specialist,train
1,lousy place ive ever worked,train
1,tough physical labor,train
1,fool gold,train
2,software engineer,train
1,area manager,train
1,customer support cork ireland,train
1,good somenot,train
2,best company world,train
2,specialist,train
2,interesting,train
1,prepared go distance,train
2,amazing superb great,train
1,picker ont 2,train
2,best retail job,train
2,strong culture learning adapting,train
1,honest review,train
1,apple great community environment work,train
2,program manager assistant,train
2,good work,train
1,like much,train
1,mix,train
1,hou1,train
1,toxic core,train
2,finanacial analyst,train
2,microsoft better,train
2,growth,train
2,software engineer 3,train
2,good company start career,train
2,one best place like,train
2,great internship experience,train
1,trm work life balance pathetic management,train
1,work amazon absolutely cannot better,train
1,second class employee,train
2,m review,train
2,reduced full time associate,train
2,bad exec leadership still good place work,train
2,software engineer banaglore,train
2,fantastic cutthroat culture,train
2,great experience working amazon fooled make one mistake havebno problem firing,train
1,communication specialist,train
1,eeeeehhhhhh,train
2,great place work aggressive environment,train
1,fr,train
2,apple company,train
1,like brand name,train
2,specialist,train
2,fast paced environment smart people,train
1,x come kill idea,train
1,company cannot seem get right,train
1,place need erased existence,train
2,great company work highly recommended,train
1,ist ok dennoch nichts f¹r mich sehr abhngig vom manager aber kontrolle ist sehr hoch,train
2,apple,train
2,reasonable place work,train
1,cult job,train
1,driver,train
2,work amazon,train
2,great place work,train
1,transaction risk investigator,train
1,easy,train
1,best experience,train
2,great product great people great culture,train
2,journey growth apple,train
2,motion graphic designer,train
1,ok,train
2,sale,train
1,seller support,train
1,terrible management,train
2,great company,train
1,warehouse associate,train
1,depends team,train
1,dont work youll regret,train
1,challenging boring,train
2,bad still bad review culture,train
2,genius,train
2,technical account manager microsoft,train
2,specialist,train
1,good experience lot people cut change,train
2,site reliability engineering,train
2,great place work,train
2,dream company,train
1,amazon customer representative,train
1,sortation associate,train
2,sde,train
2,amazon warehouse associate,train
1,great job younger crowd dick burger pay,train
2,overall good,train
1,first seven year great last several year toxic,train
2,amazon high performance machine work fast pace,train
2,love,train
2,seller support,train
1,thing good money,train
2,retail different,train
1,operation manager,train
2,good experience,train
1,average salary enough workload,train
1,amazon mental physical slavery corporation,train
1,picker,train
2,amazing work,train
1,even person,train
1,difficult job ever,train
1,homework,train
2,wonderful manager,train
2,office great,train
2,good,train
1,ok place work,train
2,aha apple specialist,train
2,performance managed heavily,train
1,amazon,train
2,good company much work pressure,train
1,pickerstower,train
2,decent,train
1,look nice resume worth hassle,train
2,strong survive,train
2,great company like stay course,train
2,innovative customer obsessed,train
1,redmond centric dinosaurus,train
2,active workplace,train
1,ops management addicted prostitute,train
2,positive working environment,train
2,seller support associate,train
2,general opinion,train
2,great company,train
1,good gig get,train
2,great employer high regard employee could make better use cultural adjustment,train
2,tough meat grinder employer great pay experience,train
2,awesome company work,train
1,hr assistant,train
2,amazon corporate education focus,train
1,van,train
2,great company work,train
1,microsoft company,train
2,amazing place work learn,train
2,worklife balance,train
1,telecom enterprise lead south,train
2,manager,train
1,stay away,train
2,cool company,train
2,top talent demanding environment,train
1,great company sick immature management culture,train
2,svp,train
1,stower peak season,train
1,fulfillment associate,train
1,finops analyst,train
2,excellent colleague supportive management,train
2,great place start career,train
1,worst,train
2,senior program manager,train
1,becoming pathetic company amazon seller support banglore,train
2,great opportunity,train
2,great place work difficult advance,train
2,t2 advisor,train
2,creative,train
2,io scale 50 apps counting,train
2,great,train
