2,challenging work environment
2,software qa
2,lot fun interning microsoft
2,great company
1,politics slowmoving crappy
1,good start
2,made significant positive impact career
2,great company
2,great
2,best company work
2,microsoft window azure deployment scenerio
2,great company
2,fantastic family company
2,sr mechanical engineer
1,working exactly like working corrupt government office
2,great company work foruntil recently
2,overall great company work
2,lca paralegal
2,senior software engineer
2,outstanding company great career opportunity
2,senior account manager
2,long time employee
1,detached
1,product manager
2,quotadriven
1,pay well good benefit
2,senior engineering program manager
2,place change
2,good experience
2,company satya heading right direction
2,great place work
2,great place work
2,good company
2,superior substandard
2,company making bold bet reinvent
2,microsoft pro con
2,great place work friendly productive atmosphere innovative environment would highly recommend friend
2,fun project good work life balance
2,rewarding satisfying
1,microsoft worse place work entire career
2,new energy microsoft
2,great company sea disorienting change
2,fairly decent place work nice benefit great people best industry pay awesome growth opportunity
2,management training
2,program manager
2,excellent place work provided find right manager
2,excellent place work provided find right manager
2,great
2,good option work
2,smsg
2,awesome
2,nice career jobgreat exposure cool technologyuntil layoff
1,software engineer
2,former glory
2,still finding new bearing
2,amazing aweeeeeeeeeee awesome awesome
2,good experience culture
1,great opportunity college
2,great place work
2,microsoft coming back slowly
2,challenging rewarding
2,fast pace work environment exciting challenge great benefit
2,ready leave
2,supply planner
2,used great company need find way
2,amazing opportunity
2,product advisor
2,great place start career
2,fast pace work environment exciting challenge great benefit
2,good experience learning
2,cool work intern great work life balance
2,software engineer
2,software engineer
2,good place work need pay attention internal compete
2,good company big good
2,big empire
2,great company work
2,love working microsoft challenge innovation perk
2,hard work rewarded recognition
2,principal software engineer
2,great worklife balance great benefit career development limited opportunity advancement
2,good company work
2,sr product marketing mananger
2,many interesting product maybe slow change political depending team
2,microsoft
2,good company good perk good people
1,worth
2,fun place work help build solid foundation technical career
2,operator
1,lot money spent meet deadline
1,working microsoft
1,politics bureaucracy
2,group manager
2,truly amazing company lot talent potential significant contribution tech research community
2,great pay awesome benefit goodoleboy atmosphere
2,great entry level job
2,love company
2,cog wheel machine belief impact everyone touch technology
2,meh
2,ups down
2,prepared lot change
2,decent place work
2,interesting place
2,great company making right change
1,whatever
2,great place learn life
2,good working experience
2,perfectly good job
2,top notch company political
2,great comp
2,great comp
2,awkward stage like puberty
2,great learning experience
2,great company
2,software engineer
2,great company
2,smart people experience may vary based team
1,sloppy management staff
1,good company
2,great company
2,established 1975
2,stepchild acquired company
2,microsoft great company work many way internal culture good fit
2,good people
1,big ship
2,still good employer thing considered
2,business development
2,great people challenging creative
1,time marinatenot part recent rifs
2,excellent company
2,great company
1,interesting
2,excellent company work life balance great people
2,good bad
2,great place work
2,service executive
2,decent place work
1,great technology really smart people many chef kitchen
2,great place work smart people software people use getting harder feel relevant world
2,manager entry level
2,work environment microsoft software development team
2,could much better
1,bad place work valley
2,great company many challenge fast pace environment
1,may longer use stack ranking people manager culture changed
2,good learning good benefit
2,nice place work right team
2,product marketing director
2,pretty good company learn grow
2,part time product advisor
1,principal dev manager
2,always changing always
2,management need overhaul
2,great company work overall quite different experience though corporate field
2,account executive role
2,business planning
2,microsoft silicon valley
2,great work big company anchor
2,behemoth flux
2,eh job
2,sde intern
2,dynamic organization
2,good place work
2,principal test manager
2,software engineer
1,program manager
2,business planner
2,good company work
2,good benefit bad sanity
2,fighting culture
2,microsoft hill
2,good bad ugly cue clint eastwood
2,great place
2,great company work
2,good experience
2,positive methodical
2,great employer treat employee valued resource
2,tough transition
2,bureaucratic political getting better
2,microsoft office
2,middle management microsoft
1,employment experience completely managerdependent
2,good company much learn lot opportunity growth fast paced environment
2,great company
2,hard break new employee entering senior level
2,great place
2,microsoft
2,great company
2,working microsoft
2,probs world company
2,great benefit limited upward mobility opportunity
2,overall extremely positive
2,make impact
2,great place work
2,great place work handle politics
2,sr solution mgr
2,great company join college
2,pay performance
2,account management
2,love microsoft ever
2,great benefit important project huge team
1,project manager
2,best job ever
2,microsoft new ibm
2,fasten seatbelt change
2,good company undergoing lot change
2,great company learn grow develop career contribute real change hone negotiation skill
2,good company lack passion speed
1,balanced
2,best work culture
2,three year
2,microsoft laid
2,big company
2,sr program manager
2,excellent colleague supportive management
2,great place work
2,amazing people crippled dysfunctional management
2,traditionally great company perhaps time changing
2,great place work
2,good company work balancing work life employee responsibility
2,great place work necessarily create clear career path future
2,company transition
2,lot potential
2,trying change company culture still holding back potential
2,premier field engineer
2,business development manager
2,amazing company amazing benefit competitive salary
2,excellent
2,good company pacific northwest
2,great benefit
1,politics politics politics
1,corporate hunger game
2,good bad thing working microsoft
2,best company work
2,program manager mach
1,happy working excellent manager probably would quit work someone else
2,mixed bag
2,old microsoft anymore
2,development manager office division
1,sdet
2,great company get great manager
2,satisfied program manager msft
1,bad senior management team
1,program manager ii
1,corporate cog
2,assistant store manager
2,long term short term career
2,positive working environment
1,big company
1,software engineer ii
2,satisfaction
2,great company watch back
2,great company learning opportunity
2,overall good work environment
2,specialist sale executive
1,great senior level dirty politics senior63 level
1,watch back
1,used
2,enjoyed working
2,disappointing
2,fab job great smart team
2,good company work lot smart overachieving employee
2,sea change improvement requires hard time
2,good benefit bad politics
2,great company work
2,great place worked 15 year lot change last yearsome good bad
2,great company lousy culture
2,one best company work hand
1,store associate
2,great place work learn
2,enjoyable job
2,great place work
2,fast paced corporation
2,good worklife balance big company
2,best technology field
2,principal software engineer
2,great place work
2,learning development manager
1,good thing lot improved
1,bad good
1,best day behind
2,big machine
2,microsoft product marketing manager
2,awesome place work build career
2,great company
1,turn10 horrible place contract
1,first great became nightmare
1,unhealthy place improving
1,okay work oddly dissociated reality experience dependent manager quality
2,focused hr metric performance
2,good livework balance growth
2,okay
2,ipe3
2,technical pm
2,microsoft
2,great company
2,great place work
1,sde ii
2,program manager microsoft
2,research internship phd student
1,hill
2,political finance relationship manager driving result
1,sde 2 year
2,good pay good coworkers talent everywhere
1,degrading though get access cool technology others
2,great career compensation
2,constant change microsoft
2,great place work
2,great place learn grow
2,great company treat employee well excellent benefit salary
2,good people lack visioning
1,miss leave
1,used love
1,leave come
2,would want work anywhere else
2,service engineer ii microsoft
2,reliability engineer
2,company motion
2,microsoft becoming great place work
2,awesome love coding new thing
1,challenging
1,fire ceo horrible management
2,smart developer pm org need overhaul
2,absolutely best experience could hope amazing team
2,constant uncertainty
2,great company nowformer stack rank mentality hurt company
2,company compensation
2,intern 2014
2,great culture
1,one 18000 gone kind ok
2,bad
2,lot recent change
2,good people much politics
2,great environment learn business deliver impact work lot smart people
2,great company work long time product unit vary greatly culture choose wisely
2,company transition
1,great technology exposure poor leadership
2,great company team experience
2,interesting work broad impact good people frustrating
2,ideal place gain experience may require leaving achieve career trajectory
2,interesting work smart people
2,company good talent need break innovation rut
1,unethical practice
2,company one company
2,gone still stockholder
2,best company worked
2,new review system counterproductive
2,good benefit great coworkers suspect management
2,midyear review promotion next level
2,microsoft ok
2,decade microsoft pr
2,pm
2,smart developer mixed bozo explosion peterprincipal manager
2,program manager
2,great company college hire
2,great place work
2,one best place world work
1,used
2,good far
2,microsoft
1,worst company worked stupid manager managing smart people office politics career smasher
2,political place
2,making progress
1,director
2,sdei
2,messed company seems finding way
2,satisfied
2,best company ever worked
2,product advisor
2,generally good get used pace culture
2,great engineer poor management
2,constant reorgs laid month hired
2,epg sale
2,great benefit great people overly bureaucratic stagnant corporate structure
2,company work
1,horrible company
2,company good
2,need change
2,good worklife balance allows enjoy time family
2,worked many job within microsoft much fun
2,one best employer clear room improvement
2,great jobbenefitsculture
2,overall great experience learned lot grown lot without frustration
2,good place work
1,awefull place
2,great company
2,large technology company
2,okay starting point career
2,could fare worse
2,good balance work life
2,excellent place work developer
1,retail v corporate
2,definitely one best place sw engineer
2,good company bad management
2,change good missing keep people engaged
1,mixed bag
2,microsoft provides full scope software industry hardware design saas
2,changing inspiring future
2,went stable uncertain 2014
2,shadow former self still better
2,microsoft great company want work large corporation
2,great company work
2,help right product group
2,depends org
2,great budget
2,good culture great mind
2,software engineer
2,overall great place work
2,great company
2,great place worklots potential
1,microsoft worst group
1,constantly shifting priority poorly trained management huge turnover
2,evolution people
2,microsoft good company work
2,anonymous review microsoft
2,great worklife balance
1,microsoft
1,great benefit company deep pocket
2,great company stop thinking great talent successful seattle hq
2,20 year career varied experience company
1,experience good
2,great compensation fixing mistake culture life outside work
2,great company often burdened middle management bureaucracy resource challenge
2,exciting place young professional build career
2,one hopefully soon remembered
2,great company work
2,great place work brilliant individual contributor le stellar middle management
2,everything politics
2,paid well many long term employee
2,intern review
2,unbelievably caring forward looking company
2,great place start
2,would go back eye open
2,high caliber people big scale project part
2,excellent except rotten annual review process manager ruin career
2,great company
2,great company interesting project politic suck
2,experince msft
2,challenging
2,great company
2,operation engineer osg
2,great potential poor application resource
2,lot fun emphasis sale
2,working microsoft office support partner team
2,really nice place work
2,ok
2,consumer product advisor good job career
2,disruptor number
1,great compensation benefit overall lack career opportunity lack worklife balance
2,good could better
1,learning experience
2,great place work
2,associate consultant
2,really thing never imagined
2,short
2,great place learn grow
1,via volt
2,ok place work
2,average place place innovation much politics
1,best place right
2,15 year veteran microsoft
2,senior product manager
2,m need competitive fundamental culture change stop internal bickering
2,smart colleague heavy process
2,experience extremely positive long wanted manager decided time go
2,great company people family
2,working lot smart people
2,software engineer 2
1,great pay terrible crippling politics
2,m changing
2,great benefit horrible politics
2,privileged work microsoft past 12 year fte contractor 2 year prior
1,great company taken new ceo
2,microsoft
1,pocket excellence otherwise mediocre company
2,cup tea
2,sale
1,lot people running around lot nothing
2,great experience microsoft
2,microsoft great company work lot excellent engineer
2,welcome cloud operation
2,great engineer lot bureaucracy used fragmented slowly returning collaboration
2,great engineer lot bureaucracy used fragmented slowly returning collaboration
2,large company great
2,big company long history changing fast
2,great place work
2,microsoft longer fun place work
2,good stable company work
2,great work
2,good perk difficult time ahead
2,great place work
2,vendor pm
2,great company
2,excellent employer
2,microsoft review
1,culture undervalues collaboration
1,insular culture see ya
2,started good benefit eroded much time
2,software engineer
2,great company lot opportunity
2,good
2,great employer keep game
2,good company moving downward
2,great place learn grow
2,one truly amazing tech giant work
2,great place work political
2,great company destroyed incompetent senior leadership
2,great people networking
2,great place learn
2,great place work
2,microsoft mixed bag lot opportunity pitfall
1,pushing boulder hill
2,remember change group every couple year
2,fair
2,great pay great opportunity growth poor worklife balance teamimmediate leadership quality cointoss
1,sweat shop
2,good company average
2,huge company cross road fighting relevance
1,good people twisted performance review process old new
2,ceo sataya destroying company good company dream company
2,progressive without plan
2,good salary great benefit
2,sdet working program manager
2,microsoft
2,careful work
2,positive experience
2,good bad
2,best corporate citizen ever best place work term work life balance compensation
2,good giant company face many chanllenges
2,lot opportunity interesting project smart motivated people
2,company making positive overdue change suffering collateral damage
2,great place work lot variety
2,hard get noticed good great
2,amazing always
2,great company smart people invaluable experience
2,solid place work
2,good company benefit need increasing teamwork
2,organizational culture challenging new strategy slowly change model innovation becomes focus
2,stack ranking totally gone
2,wonderful ic mediocre management
2,software engineer
2,retail store employee
1,great place dev terrible place service engineer
2,great company work
2,find healthy team could really great
2,find healthy team could really great
2,good people looking stability
2,hardware design engineer
2,great company good benefit
2,overall good place work varies dramatically group
2,lot change layoff making everyone nervous
2,19 year microsoft
2,great potential lost wood way go realize promise culture change
2,good get older
2,good company something deceiving
2,great company work
2,great place spend year
2,excellent growth opportunity
2,amazing
2,mediocrity
1,used great mess
2,many change going time
2,good company work
2,career ups down
1,think long hard
2,company lost way trying recover
2,mixed feeling
1,like early 90
2,good environment
2,big corporation option
2,dynamic occasionally frustrating
2,marketing communication
1,microsoft company
1,coe
1,previous fte 10 year
2,microsoft
2,best place start career
2,seattle centric
2,passionate people working product believe profoundly benefit consumer
2,mixed experience
1,coe
2,good company work right team
2,best place start career
2,good company
1,great incredibly frustrating learning experience
2,thing improving
2,good company
1,right hand know left hand
2,innovation customer focused
2,software engineer
2,changing company still good place work
2,historically great company work
2,little something everybody
2,large corporation lot opportunity
2,good employer
2,high potential need change culture
1,culture changed
2,treat employee well even reinventing
1,good company bad middle management
2,awesome treat people well
2,great company smart engineer
2,general love company dark side
2,good place first job
2,good company watch bad manager
2,great company crossroad
2,architect
2,aged culture
2,good work life balance time little opportunity grow technical skill
2,nice change
1,director infosec security
2,politics
2,software engineer 2
2,good start pm experience
2,microsoft assc consultant
2,best job ever
1,ups down
2,comfortably uniique
2,test manager
1,chronic culture leadership strategy problem outlook unclear
2,experience depends team work
2,great first horrible end
1,msft integrity
2,digital strategist
2,constantly evolving work environment support continuous growth
2,strong pay benefit soul crushing
2,used
2,program manager
2,microsoft
2,m innovative inspiring
2,good company sure current direction
2,great opportunity large company many business
2,one best place work software engineer
2,one best place work software engineer
2,great benefit independence extent
2,identity crisis cost company people profit
1,good company tough environment potential
2,great
2,competitive work culture huge talented people
2,reasonable work life balance enjoyable work enviro
1,watch back
2,wonderful enriching experience working microsoft corp
1,yet another big company
2,microsoft one best though company flaw
2,good place work
2,smart people okay product
2,everyone
2,great company plenty opportunity
2,great place learn grow
2,incredible company much bureaucracy middle management
2,great company struggling manage industry transition
2,great workplace work
2,overall positive experience company rated one best place work would expect better
2,big much redtape enable building disruptive technology
2,great place work pick right group
2,program manager
1,great watch back
2,work microsoft
2,great place work mind slow pace
2,many amazing growth opportunity
2,20 year microsoft
2,watch back
2,great place work contribute learn
2,great company experience depends upon group manager
2,mixed
2,great company lost direction recent year
2,life good well till get high enough rank enter politics
2,sdet ii
2,great company exciting direction still need break silo
1,senior sde
2,really solid place work
2,sde ii
1,arrogant culture collaboration bullying management equal opportunity employer
2,company
2,great company good benefit group could get political
2,great people work
1,abusive hypercompetitive atmosphere
2,microsoft senior marketing manager
2,far good
2,good
2,great place work
2,bad place work best either
2,good company work could better though
1,could better
2,hopeful skeptical time
2,mixed bag
2,great culture new ceo making difference
1,awful place work look good resume
2,software development engineer
2,sale executive review
2,microsoft company
2,sound like great place work
2,good people
2,great company
1,good place work anymore
2,software design engineer
2,interesting ride microsoft
2,product advisor
1,premier field engineer role stay away
2,great company start career
2,great place work
2,software developer microsoft 11 year
2,good company work lacking vision
2,tremendous opportunity career growth working exciting project
2,awesome place work
2,great company could become even greater
2,program manager
2,sdet
1,circumstance would work regret year put
2,microsoft great benefit worklife balance depending team focus career development
2,quite good experience
2,great place
2,enterprise sale
1,look elsewhere good time msft really
2,good team great people else bother
1,changing growing pain
2,good real fan otherwise
2,life changing experience
2,keep getting better
2,sde
2,great experience thus far
2,job m
2,security big company tough culture
2,intern
2,great work large scale global project exposed breadth product could better le politics
2,program manager 2
2,moving right direction
1,fte consultant
2,microsoft product group great company settle
2,lot good opportunity
2,great people
2,title reflect work actually
2,great company
2,various business role 10 year including customer service manager team project management
2,good place work
2,great engineering challenge often slow reaction time inconsistantly competent partner team
1,favoritism job seemed like dream come true instead meat grinder appeared
1,know getting
2,one man opinion microsoft
2,fun exciting rewarding experience great company
2,opportunity effect million people
2,great place service engineer
1,okay work
2,trying would old culture still focus endtoend customer scenario
2,nice place visit would want live
2,large company opportunity intelligent employee
2,overall great place work
2,great company stick
2,great place service engineer
2,inbound product management office suite sharepoint etc
2,good company start graduate
2,pay decently nice benefitperks
1,excellent people technology leader
2,decent company chained process
2,sdet osg
2,large company working hard move lean agile company
2,microsoft
2,decent place work
2,still one better place work
2,fantastic company work reinventing
2,generally good pay benefit semiexciting project work
1,company unwilling make muchneeded change
2,working microsoft better past job
2,challenging broad
2,heading great direction
2,quit 7years microsoft
2,enterprise startup like job security legacy code take care
2,sr marketing manager
2,awesome company work
2,many meeting
2,great talent great benefit great career development opportunity great culture
2,top heavy amazing company work
2,microsoft future look great best time work
2,huge company amazing people brilliant thing often bogged bureaucracy bloat
2,brief exciting
2,amazing company undergoing great transformation
2,good company work
2,make awesome product people probably using
2,17 year veteran
2,good manager recognizes work belong
2,almost nothing get paid high salary
2,microsoft good company lot instability marketing
2,great company
2,still great company desperately need leaner efficient
2,slow changing organizational behavior culture
1,big plenty opportunity work project game datacenter management
2,challenging rewarding slow shift direction
2,great opportunity poor execution
2,great place work
2,great place work gain experience
2,started great ended dissapointed
2,overall great benefit hard navigate politics
2,experience microsoft
2,nice
2,great place work lot smart people cool thing
2,finance team
2,software engineer
2,nice underdog
2,nice moment microsoft
2,great people work company heavy bureaucracy impact cross group collaboration
2,good company could greate
2,great company
2,nice
2,microsoft stack rank system
2,excellent place work smart people
2,continue get great opportunity career
2,great opportunity experience college
2,still lot great people around
2,best job ever
2,many varied opportunity make impact company still falling trap past
1,architect
2,great benefit pay package questionable midlevel manager
2,pocket good pocket evil
2,one best technology company planet
2,software engineer test
2,challenging
2,life software design engineer
2,great company work
2,great company work really taking skill next level
2,great company positive potential
2,great right team
2,amazing resource smart people process heavy
2,happy overall
2,good
1,sdet
2,great company work
2,great company
2,could better could worse
2,treat well direction constantly changing direction lousy metric measuring performance
1,m
1,noncollaborative backstabbing every employee evironment
2,great place work willing work hard
1,employment microsoft
2,global alliance manager
2,good experience overall
2,one greatest paying retail job
2,great people management settling
1,used great
2,stable company
2,great people le room grow
2,lot better
2,great company amazing earning potential
2,awesome internship
2,fantastic workplace recent college grad major glass ceiling midcareer worker
2,good company
2,great company work
2,work
2,excellent place work
2,enjoy working mirosoft
1,worst software job career
1,marketing program manager
2,great company great goal
2,great company work
2,great work life balance
2,great company exciting change nothing perfect
2,gpm
2,hoped
2,ok could better
2,good place work
2,great company work
2,quite comfortable working
2,good company work
1,used fun used cool used rewarding
2,great company
2,struggle day day
2,solution specialist
2,software development engineer amazing experience
2,great place learn grow
2,good challenge career growth
2,great company cannot stop getting way
2,hire level want stay prepare long period promotion
2,several company one
2,great name recognitionpro con today technologydriven world
1,rich diversity experience
2,untapped potential
2,incredible company looking towards future
2,great place work
2,sdet
2,inside sale
2,good place work
1,hired abroad brought redmond clock ticking get expensive
1,average
2,probably stayed long
2,awesome place career
2,great place work smart mind
2,pm
2,super company
2,surrounded great people legal department
2,lot potential lot bureaucracy
2,dream company
2,alright
2,one best company work
2,beaucratic passionate software
2,amazing place learn brightest people
2,microsoft
2,hard work ownership bias action usually well rewarded
2,great overall experience
2,senior program manager
2,seven year microsoft
2,good company good management
2,veteran microsoftie
2,overall satisfying experience
2,senior test lead
2,nice working microsoft research
2,learn
2,lethargic place work
2,learn
2,software company innovative product
1,thing changing could good bad
2,wonderful
2,must overcome challenge
2,senior marketing manager
1,sexism work old code boring work
1,new leadership microsoft interested employee
2,learn 1 year microsoft 5 year many company
2,good company people mind set politics get good review
2,software company innovative product
2,mixed bag
1,review
2,fantastic company work
2,microsoft retail
1,started promising
2,great place work
2,great good day
2,big company strong competitive culture
2,communication
2,great product great team great benefit
2,plenty good good
1,reasonable work environment beware microsoft manager
2,good experience contractor
2,microsoft changing
2,challenging company smart people work
2,microsoft excellent employer
2,program manager
2,application development manager
2,great company
2,challenging role working wonderful people
2,amazing worklife balance
2,experience varies widely depending group work
2,microsoft great place work
2,love
2,great people good work environment
2,disappointing lot ambition execution
2,treated employee well lot bureaucracy
2,great people much bureaucracy
2,microsoft great company ballless managersdirectors
2,best company world
2,sde ii
1,company cannot seem get right
2,great place learn
2,company changing better
1,corp america best
1,cost reduction mean le people work qa mean low quality product
2,best company work
2,great people good work life balance good product
2,one best place work hand
2,great culture allows selfstarting person freedom take idea drive reality
2,microsoft excellent opportunity grow skill
2,great company
2,challenging work worklife balance achievable depending team function
2,huge challenge scope scale
2,good place career
2,unparalleled chance work take
2,great company work
2,satisfying rewarding dose bureaucracy misdirected leadership
1,microsoft slow boring
2,poor managementexecution
2,good place work beware
2,worked company acquired microsoft horrible watching previous strong group slowly disintegrate
2,ok new grad
2,senior test lead
1,stupid management topdown
1,msft changing
2,great experience still come direct manager
2,software development engineer test
2,make career
2,great learning personal growth
2,great company
1,msft changing
2,nice
2,slowly chip passion away day day
2,challenging lucrative risky
2,good company treat employee well tough turnaround situation
2,overall great company fte
2,great way grow career
2,great place work grow
2,first employer university great experience
2,great place work
2,mixed
2,great place start
2,great company could better
2,great people great benefit good company
1,microsoft store
1,unpleasant work environment
2,microsoft right track successful company cloud world
2,fun work
2,led integrated field marketing initiative enterprise public sector sale division
2,big company lot possibility
2,big company lot possibility
2,good
2,changing company
2,nice company top field anymore
2,truly global
2,great junior h1b visa candidate long term career
2,awesome engineer
2,finance analyst
2,challenging satisfying
2,innovative great people great environment
2,experience vary greatly work group work group management join
2,good place
1,steer clear
2,good place get balance interesting problem steady profit job security
2,good learning experience
2,great starting pad competitive people
2,awesome placebest career
2,great
2,decent get expecting get
2,software development engineer test 2
2,steady job good benefit hard move career forward
1,incredible company horrible retail management
2,decent pay excellent benefit
2,good
2,challenging work accompanied excessive red tape
1,going layoff
2,microsoft learning new trick
1,corporate vps root evil
2,great please learn write enterprise software
1,individual success matter
2,good working experience
2,microsoft one company offer opportunity impact world
2,new ceo satya nadella transform
2,sde
2,wooooo
2,reflecting first year microsoft
1,ineffective senior management
2,plenty job rotate
2,great place work
2,work life balance max
2,job redmondbellevue great awesome opportunity stay away bay area msft
2,good company working towards great
2,unmet high expectation
1,microsoft online store support
1,dog eat dog work ethic
2,excellent loved every day 14 year worked microsoft
2,secure job
2,excellent job
2,microsoft great company work enjoy working large complex impactful project
1,negative environment growth opportunity slowing
2,empowered tremendous opportunity new microsoft
2,true creativity excellent team incredible privilege
2,friend working microsoft made love developer android window phone
2,great place work
2,pay good performance review system crappy
2,great place work challenging business technical problem feeling resurgence since satya became ceo
2,good company
2,great company right manager
2,huge company lot going
2,great opportunity political time
2,perfect balance requires self motivation succeed much pressure otherwise
1,dying company
2,awesome company start long term career
2,sharepoint pfe
2,great place gain experience
2,great
2,overall good experience
2,awesome great company treat like family
2,great working experience
2,good company strong corporate culture nice benefit
1,poor quality manager untrained lacking mature leadership make excuse failure
2,full talent resource lacking agility diversity
2,good starting place
1,stay away
1,compensation based outdoing peer
2,great people work
2,great company work want cut teeth technology
2,great company
2,fantastic many way painful
2,check
2,great place learn grow
2,great place work impact world
2,great company excellent benefit
2,overall good experience
2,awesome
2,great technology great company
2,making change better
2,good company
2,good memory
1,love team hate corporate
1,stressful frustrating unrewarding
2,vendor prepare looked upon
2,love microsoft
2,awesome place work last worked 2002
2,microsoft
1,good place college grad
2,good place work
2,wonderful far
2,enjoy working microsoft
2,company provides great environment work strong technical asset many challenge
1,cut throat performance system cripple teamwork worklife balance
2,hope new management better
2,lot reorgs
2,great
1,good company horrible middle management
2,good place learn lot politics bureaucracy
2,mixed bag experience vary lot depending team manager
2,microsoft dynamic
2,changing better
2,exciting future company
2,dynamic positive new ceo charge
2,nice place work
2,politics politics politics
2,great company great culture poor performance review system
2,microsoft veteran 10 year
2,good place learn stretch
2,ok company
2,lot find spot work
2,hardware microsoft
2,great place learn compete grow
2,microsoft changing
2,great group smart hardworking people selling solid product
2,good company work
2,awesome company
2,awesome company
1,microsoft
2,fast paced worldclass company nearly unlimited opportunity actively manage career
1,okay big company okay review
2,wonderful benefit incredibly talented people
2,purposefulmaking impact
2,great place work
2,care employee
2,good company full smart people amazing opportunity
2,best ft experience ever great company bright future
2,great place tie passion daily work
2,noncore role large enterprise company
2,sdet
2,microsoft make grow
2,opportunity lifetime
2,good place work
2,lot opportunity challenge
2,great place work
2,work life balance
2,test engineer
2,good company work
1,everyone must expert everything
2,strong solid company business engineering focused lot bureaucracy
2,incredible work experience large grow managingup political company struggle
2,overall good company work varied challenge experience
2,lot upside poor management breed apathy
2,exciting
2,generally good
2,marketing manager
2,senior program manager
2,good place start career
2,make
2,organizational chaos
2,great place work
2,great place work
2,farreaching impact tough enterprise wide problem solve
2,mba hire feel like lottery process get bad experience place bad team
2,freedom learn innovate shape technology
2,great company
2,flexible hour occasional fire drill
2,great raw talent lot agenda tremendous inertia
2,great opportunity political
2,great project engineer weird people management norm choice manager crazy reorg schedule
1,good company lot problem
2,company offer lot asks plenty return
2,amazing ride
2,overall good
2,good pay needed life
2,microsoft changing better
2,great benefit lacking great leader
1,great benefit need
2,far amazing experience work highly motivated driven people
2,review microsoft
2,awesome technology
2,great stimulating challenging place work
2,sign optimism numerous problem still exist
1,tam fargo nightmare
2,almost big find right opportunity
2,great company w great opportunity bureaucratic doubtful future
1,sick place
1,worked
1,lost way
2,smart hardworking people much bureaucracy
2,great place work
2,really hated
2,great company overall pocket bad avoided
2,great place work
2,good employer rear view mirror
2,human resource
2,fantastic opportunity
2,senior software engineer
1,love environment thrive
2,great place begin career
2,great place work feel slow
2,learned lot since first job
2,sdet
2,good diverse place lot opportunity
2,amazing company work
2,microsoft review
2,great company work unmatched benefit need clearer vision
1,lot smart people much getting done
2,creative freedom believe sector company
2,good technology lot opportunity
2,smart people great work flexibility exciting opportunity big company
2,awesome experience
2,life microsoft
1,stay away microserf brainfarm
2,ok place work would recommend new grad unless get great group
1,m review
1,sdet
1,different m good place start good place stay
2,great place work find right role
2,software development engineer
2,opportunity excellent paybenefits inconsistent culture
2,good company
1,bad culture
2,great place work
1,long time short pay
2,lackluster best
1,depends group
2,better average pay great benefit
2,exhausting
2,great place work collaborative
2,great place work hq
2,like company product bad manager experience
2,great company
2,m great place work
2,great place work
1,ghastly place work filled cronyism rampant backstabbing
2,amazing experience
2,great interview process super friendly informative
2,microsoft great employer
2,sr software engineer lead
2,good place start career
2,smart people massive variety thing work exciting challenging task freedom innovate superior work life
1,consistently miserable job ever hadbar none work main problem
2,microsoft terrific company
2,microsoft corporation
2,great learning experience
2,satisfied employee many team
2,lovehate relationship disclaimer
2,great
2,good company average company culture
2,take good care employee
2,comfortable wellpaying steady job couple exciting team
2,great working environment
2,smart passionate people driven solve great problem hampered process
2,great place learn
1,culture
1,culture
1,group political nontechnical people run show jobdoers sidelined favor networkers
2,project manager
1,work environment
2,fast paced long hour high intensity environment
2,business captain
1,early microsoft great place company changed worse
2,learn lot painful
2,perfect place work
2,great company start
2,great good lead
2,change world
2,great company however pocket company group bad
2,benefit company great experience highly dependent team manager work
2,forget personal lifework work work
2,ok place work
2,awesome career experience
1,bureaucratic nightmare
2,flexibility opportunity
2,getting better
2,lot ups down lot politics otherwise good place work
2,m review
2,great place great people
2,great company work
2,sdet microsoft
2,good place work politics reorgs limit upward momentun
2,great place learn software industry wide variety product business model sale model
2,work load
2,good place work
2,support engineer
2,msft user research
2,politics gender bias taint potential great company
2,senior hardware engineer
2,great place pick many useful experience
2,ton potential
2,okay retail
1,regret spent year life
2,rewarding work excellent pay worklife balance advancement opportunity
2,good job choice want live work greaterseattle area
2,balanced corporation
2,great playing political game
2,perhaps ray hope
2,software giant elephant
2,awesome
2,surprise worked big company
2,wind back
2,great place work great career opportunity
1,great declining
2,great seattle engineering bay area place
2,great normally
2,great infrastructure people
2,relaxed environment
2,company class integrity
2,good company great benefit great learning development resource
2,challenging fun great people
2,great benefit boring unfilling job
1,good experience
2,tech engineer
2,great place grow skillset
2,good benefit bad hr
2,steady slowly changing
2,good company work
2,microsoft potential come back need get figure
2,lot opportunity challenging culture
2,great company great atmosphere great benefit
2,great
2,one best place start career
2,6 year marketing
2,expression taggerbinder idskeleton tagger
2,great company get better new ceo
1,okay
2,awesome challenge
2,used cool company cool anymore
2,good company good benefit poor innovation
2,great benefit stressful
2,overall solid
2,good place like big company
2,great benefit bad middle manager
2,great place work
2,challenging rewarding work
2,company real challenging work opportunity work cutting edge technology
2,ok
2,microsoft offer variety option progress career continuous learning environment
1,thought
2,worldclass engineering
1,great place start
2,technical evangelist
2,great
2,microsoft loyalty
2,great culture great people
2,program manager
2,software design engineer window team
2,senior content publisher
2,microsoft bad
2,great employer depending group need become design company
2,mixed bag
2,great employer depending group need become design company
2,mixed bag
2,great company
2,work play
1,development manager
2,great place work management went downhill
2,know know
1,could better horrible
2,great journey far looking forward even better future microsoft
2,good company work
2,great company love work challenge
